date, b01_mw, b02_mw, b12_mw, b01_Qo, b02_Qo, b12_Qo, dam_el, dam_el_delta, rainfall 
10/08/2022 22:00,-0.01,9.53,9.52,-0.004,5.7546,5.7506,332.1817,0.2422,0.1
10/08/2022 23:00,-0.01,10.16,10.16,-0.0039,6.1393,6.1354,332.0982,-0.0835,0
10/09/2022 0:00,-0.01,10.17,10.16,-0.0041,6.1405,6.1365,331.9905,-0.1077,0
10/09/2022 1:00,-0.01,10.16,10.15,-0.0046,6.1368,6.1322,331.8757,-0.1148,0
10/09/2022 2:00,-0.01,10.16,10.16,-0.0036,6.1391,6.1355,331.7571,-0.1186,0.1
10/09/2022 3:00,-0.01,10.17,10.16,-0.0043,6.1397,6.1354,331.6335,-0.1236,0.1
10/09/2022 4:00,-0.01,10.16,10.16,-0.0038,6.1386,6.1348,331.5061,-0.1274,0.1
10/09/2022 5:00,-0.01,10.16,10.16,-0.0041,6.1389,6.1348,331.3712,-0.1349,0
10/09/2022 6:00,-0.01,10.16,10.16,-0.004,6.1387,6.1347,331.232,-0.1392,0
10/09/2022 7:00,-0.01,10.16,10.16,-0.0054,6.1396,6.1341,331.0854,-0.1466,0.1
10/09/2022 8:00,-0.01,10.16,10.16,-0.0042,6.1387,6.1345,330.9261,-0.1593,0
10/09/2022 9:00,-0.01,10.16,10.16,-0.0034,6.1396,6.1361,330.7541,-0.1721,0.1
10/09/2022 10:00,-0.01,10.16,10.16,-0.0039,6.1392,6.1353,330.5596,-0.1945,0.2
10/09/2022 11:00,-0.01,0.37,0.36,-0.0037,0.2228,0.2191,330.3463,-0.2133,0.1
10/09/2022 12:00,-0.01,0.01,0,-0.0036,0.0041,0.0005,330.6584,0.3121,0.4
10/09/2022 13:00,-0.01,0.01,0,-0.0038,0.0053,0.0016,330.9453,0.2868,0.4
10/09/2022 14:00,-0.01,0.01,0,-0.0042,0.0052,0.0009,331.2001,0.2549,0.4
10/09/2022 15:00,-0.01,0.01,0,-0.0045,0.0053,0.0008,331.4347,0.2346,0
10/09/2022 16:00,-0.01,0.01,0,-0.0043,0.0043,0,331.659,0.2242,0.4
10/09/2022 17:00,-0.01,0.01,0,-0.0036,0.0042,0.0007,331.8757,0.2167,0
10/09/2022 18:00,-0.01,0.01,0,-0.0042,0.0046,0.0003,332.0858,0.2101,0
10/09/2022 19:00,-0.01,0.01,0,-0.0038,0.0049,0.001,332.2836,0.1978,0
10/09/2022 20:00,-0.01,0.01,0,-0.0034,0.005,0.0016,332.4707,0.1871,0
10/09/2022 21:00,-0.01,0.01,0,-0.004,0.0048,0.0008,332.5833,0.1125,0
10/09/2022 22:00,-0.01,9.49,9.49,-0.004,5.734,5.73,332.6214,0.0381,0
10/09/2022 23:00,-0.01,10.16,10.15,-0.0039,6.136,6.1322,332.4269,-0.1944,0
10/10/2022 0:00,-0.01,10.15,10.15,-0.0041,6.1332,6.1291,332.2846,-0.1423,0
10/10/2022 1:00,3.72,6.46,10.17,2.2444,3.9005,6.1449,332.137,-0.1476,0
10/10/2022 2:00,5.16,5.09,10.25,3.1152,3.0768,6.192,331.959,-0.178,0
10/10/2022 3:00,1.46,8.72,10.18,0.8802,5.2664,6.1465,331.7652,-0.1938,0
10/10/2022 4:00,-0.01,10.17,10.16,-0.0037,6.1419,6.1382,331.5953,-0.1698,0
10/10/2022 5:00,-0.01,10.17,10.17,-0.0042,6.1438,6.1397,331.4296,-0.1657,0
10/10/2022 6:00,-0.01,10.17,10.16,-0.004,6.141,6.137,331.2575,-0.1721,0
10/10/2022 7:00,-0.01,10.17,10.16,-0.004,6.1428,6.1388,331.0791,-0.1784,0
10/10/2022 8:00,-0.01,10.17,10.16,-0.0047,6.1427,6.138,330.8878,-0.1912,0
10/10/2022 9:00,-0.01,10.17,10.16,-0.0041,6.1422,6.1381,330.6782,-0.2097,0
10/10/2022 10:00,-0.01,0.29,0.29,-0.0046,0.1778,0.1732,330.4418,-0.2364,0
10/10/2022 11:00,-0.01,0.01,0,-0.0049,0.0045,-0.0003,330.7222,0.2804,0
10/10/2022 12:00,-0.01,0.01,0,-0.0038,0.0047,0.0008,330.9771,0.2549,0
10/10/2022 13:00,-0.01,0.01,0,-0.0041,0.0039,-0.0001,331.2043,0.2272,0.1
10/10/2022 14:00,-0.01,0.01,0,-0.0042,0.0044,0.0001,331.4176,0.2133,0.4
10/10/2022 15:00,-0.01,0.01,0,-0.0042,0.004,-0.0002,331.6208,0.2032,0.2
10/10/2022 16:00,-0.01,0.01,0,-0.0041,0.0042,0.0001,331.8183,0.1975,0.2
10/10/2022 17:00,-0.01,0.01,0,-0.0037,0.0049,0.0012,332.0096,0.1913,0.1
10/10/2022 18:00,-0.01,0.01,0,-0.0038,0.0042,0.0004,332.1974,0.1879,0
10/10/2022 19:00,-0.01,0.01,0,-0.0036,0.0041,0.0005,332.3776,0.1801,0.1
10/10/2022 20:00,-0.01,0.01,0,-0.0039,0.0045,0.0006,332.5258,0.1482,0
10/10/2022 21:00,-0.01,0.01,0,-0.0037,0.0048,0.001,332.5937,0.0679,0
10/10/2022 22:00,-0.01,9.84,9.83,-0.0041,5.9407,5.9367,332.6183,0.0246,0
10/10/2022 23:00,-0.01,10.16,10.16,-0.0047,6.1385,6.1339,332.4109,-0.2075,0
10/11/2022 0:00,-0.01,10.16,10.15,-0.0049,6.1361,6.1313,332.2517,-0.1591,0
10/11/2022 1:00,-0.01,9.81,9.8,-0.0038,5.9244,5.9206,332.0924,-0.1593,0
10/11/2022 2:00,-0.01,10.17,10.16,-0.004,6.1433,6.1394,331.9194,-0.173,0
10/11/2022 3:00,-0.01,10.17,10.16,-0.0045,6.1438,6.1393,331.7509,-0.1685,0
10/11/2022 4:00,-0.01,10.17,10.16,-0.0043,6.1406,6.1363,331.5736,-0.1773,0
10/11/2022 5:00,-0.01,10.17,10.16,-0.0049,6.1421,6.1372,331.3946,-0.179,0
10/11/2022 6:00,-0.01,10.17,10.16,-0.0034,6.1423,6.1389,331.2043,-0.1903,0
10/11/2022 7:00,-0.01,10.17,10.16,-0.005,6.1421,6.1371,331.009,-0.1953,0
10/11/2022 8:00,-0.01,10.17,10.16,-0.0034,6.1429,6.1394,330.7921,-0.2168,0
10/11/2022 9:00,-0.01,10.17,10.16,-0.0045,6.1415,6.137,330.5501,-0.242,0
10/11/2022 10:00,-0.01,0.45,0.44,-0.0038,0.2689,0.2651,330.2761,-0.274,0
10/11/2022 11:00,-0.01,0.01,0,-0.004,0.0044,0.0004,330.5495,0.2734,0
10/11/2022 12:00,-0.01,0.01,0,-0.0038,0.0049,0.001,330.805,0.2555,0
10/11/2022 13:00,-0.01,0.01,0,-0.0036,0.0044,0.0008,331.0345,0.2295,0.1
10/11/2022 14:00,-0.01,0.01,0,-0.0043,0.0041,-0.0002,331.2384,0.2039,0.8
10/11/2022 15:00,-0.01,0.01,0,-0.0043,0.0039,-0.0005,331.4423,0.2039,0.9
10/11/2022 16:00,-0.01,0.01,0,-0.0033,0.0039,0.0006,331.6718,0.2294,0.8
10/11/2022 17:00,-0.01,0.01,0,-0.0038,0.005,0.0012,332.2198,0.5481,0.8
10/11/2022 18:00,-0.01,0.01,0,-0.0036,0.0049,0.0013,332.6915,0.4716,0.3
10/11/2022 19:00,-0.01,0.01,0,-0.0047,0.0043,-0.0004,332.8891,0.1976,0
10/11/2022 20:00,-0.01,0.01,0,-0.0047,0.0047,0,332.7729,-0.1162,0
10/11/2022 21:00,-0.01,0.01,0,-0.0036,0.0042,0.0006,332.6787,-0.0941,0
10/11/2022 22:00,-0.01,9.15,9.15,-0.004,5.5292,5.5252,332.615,-0.0637,0.1
10/11/2022 23:00,-0.01,10.17,10.16,-0.004,6.1411,6.1371,332.5256,-0.0894,0.9
10/12/2022 0:00,-0.01,10.16,10.16,-0.0043,6.138,6.1336,332.4397,-0.0859,0
10/12/2022 1:00,-0.01,10.17,10.16,-0.0037,6.1404,6.1367,332.3537,-0.086,0
10/12/2022 2:00,-0.01,10.17,10.16,-0.0041,6.1398,6.1357,332.2484,-0.1053,0
10/12/2022 3:00,-0.01,10.16,10.16,-0.0048,6.1393,6.1346,332.1179,-0.1306,0
10/12/2022 4:00,-0.01,10.16,10.16,-0.0045,6.1385,6.134,331.965,-0.1529,0
10/12/2022 5:00,-0.01,10.16,10.16,-0.0038,6.1382,6.1344,331.8056,-0.1594,0
10/12/2022 6:00,-0.01,10.16,10.16,-0.0037,6.1385,6.1348,331.6296,-0.176,0
10/12/2022 7:00,-0.01,10.17,10.16,-0.0035,6.1413,6.1378,331.3468,-0.2828,0
10/12/2022 8:00,-0.01,10.17,10.16,-0.0036,6.1397,6.1361,331.0026,-0.3442,0
10/12/2022 9:00,-0.01,10.17,10.16,-0.004,6.1408,6.1368,330.654,-0.3485,0
10/12/2022 10:00,-0.01,0.61,0.6,-0.0041,0.369,0.3649,330.2601,-0.3939,0.1
10/12/2022 11:00,-0.01,0.01,0,-0.0043,0.0042,0,330.5498,0.2897,0.1
10/12/2022 12:00,-0.01,0.01,0,-0.0036,0.0044,0.0008,330.8879,0.338,0.1
10/12/2022 13:00,-0.01,0.01,0,-0.0041,0.0046,0.0005,331.1747,0.2868,0.1
10/12/2022 14:00,-0.01,0.01,0,-0.0034,0.0047,0.0014,331.4325,0.2578,0
10/12/2022 15:00,-0.01,0.01,0,-0.0042,0.0041,0,331.6782,0.2457,0.2
10/12/2022 16:00,-0.01,0.01,0,-0.0034,0.005,0.0016,331.9139,0.2357,0.5
10/12/2022 17:00,-0.01,0.01,0,-0.0034,0.0045,0.0012,332.137,0.2231,0.5
10/12/2022 18:00,-0.01,0.01,0,-0.004,0.0043,0.0003,332.3473,0.2103,0.2
10/12/2022 19:00,0,0.01,0,-0.0027,0.0046,0.0018,332.5258,0.1784,0
10/12/2022 20:00,-0.01,0.01,0,-0.0042,0.0047,0.0005,332.607,0.0812,0
10/12/2022 21:00,-0.01,0.01,0,-0.0042,0.0047,0.0006,332.6405,0.0335,0
10/12/2022 22:00,-0.01,9.8,9.79,-0.004,5.9169,5.9129,332.6469,0.0064,0
10/12/2022 23:00,-0.01,10.06,10.05,-0.0033,6.0759,6.0726,332.4397,-0.2072,0.1
10/13/2022 0:00,-0.01,10.06,10.06,-0.0037,6.078,6.0743,332.3038,-0.1359,0
10/13/2022 1:00,-0.01,10.06,10.05,-0.004,6.074,6.0701,332.1638,-0.1401,0
10/13/2022 2:00,-0.01,10.06,10.05,-0.0042,6.075,6.0708,332.0223,-0.1414,0
10/13/2022 3:00,-0.01,10.06,10.05,-0.0043,6.0748,6.0705,331.8758,-0.1466,0
10/13/2022 4:00,-0.01,10.06,10.05,-0.0045,6.0761,6.0717,331.7292,-0.1466,0
10/13/2022 5:00,-0.01,10.06,10.06,-0.005,6.0787,6.0736,331.5698,-0.1593,0
10/13/2022 6:00,-0.01,10.06,10.05,-0.0042,6.074,6.0698,331.4105,-0.1594,0
10/13/2022 7:00,-0.01,10.06,10.05,-0.0052,6.0765,6.0713,331.2384,-0.172,0
10/13/2022 8:00,-0.01,10.06,10.05,-0.0046,6.0757,6.0711,331.0632,-0.1752,0
10/13/2022 9:00,-0.01,10.06,10.05,-0.0044,6.0761,6.0717,330.8708,-0.1924,0.2
10/13/2022 10:00,-0.01,10.06,10.05,-0.0043,6.0761,6.0718,330.6609,-0.2099,0.1
10/13/2022 11:00,-0.01,10.06,10.05,-0.0046,6.0769,6.0723,330.43,-0.2309,0.5
10/13/2022 12:00,-0.01,0.46,0.46,-0.0041,0.2797,0.2756,330.1683,-0.2617,0.5
10/13/2022 13:00,-0.01,0.01,0,-0.003,0.0043,0.0013,330.4724,0.3041,0.7
10/13/2022 14:00,-0.01,0.01,0,-0.0042,0.0042,0,330.7565,0.2841,0.4
10/13/2022 15:00,-0.01,0.01,0,-0.0032,0.0043,0.0011,331.0096,0.2531,3.7
10/13/2022 16:00,-0.01,0.01,0,-0.0038,0.0045,0.0007,331.2384,0.2289,3.4
10/13/2022 17:00,-0.01,0.01,0,-0.0035,0.0038,0.0003,331.4551,0.2167,1
10/13/2022 18:00,0,0.01,0,-0.0026,0.004,0.0014,331.6592,0.2041,0.8
10/13/2022 19:00,-0.01,0.01,0,-0.0039,0.0042,0.0003,331.8566,0.1974,0.1
10/13/2022 20:00,-0.01,0.01,0,-0.0043,0.0044,0.0001,332.054,0.1974,0
10/13/2022 21:00,-0.01,0.01,0,-0.0039,0.0049,0.0009,332.2358,0.1818,0
10/13/2022 22:00,-0.01,8.97,8.96,-0.0039,5.4185,5.4147,332.4111,0.1753,0
10/13/2022 23:00,-0.01,10.06,10.05,-0.0043,6.0766,6.0723,332.2899,-0.1212,0
10/14/2022 0:00,-0.01,10.07,10.06,-0.0044,6.08,6.0756,332.1243,-0.1656,0
10/14/2022 1:00,-0.01,10.07,10.06,-0.0042,6.0793,6.0752,331.965,-0.1593,0.4
10/14/2022 2:00,-0.01,10.07,10.06,-0.0034,6.0794,6.076,331.8023,-0.1628,0.4
10/14/2022 3:00,-0.01,10.06,10.06,-0.0042,6.0786,6.0744,331.6352,-0.1671,0.1
10/14/2022 4:00,-0.01,10.06,10.06,-0.0041,6.0792,6.0752,331.4679,-0.1672,0.1
10/14/2022 5:00,-0.01,10.06,10.06,-0.0043,6.0785,6.0742,331.2962,-0.1717,0.1
10/14/2022 6:00,-0.01,10.06,10.05,-0.0042,6.0756,6.0714,331.1135,-0.1827,0
10/14/2022 7:00,-0.01,10.07,10.06,-0.0041,6.0793,6.0752,330.9197,-0.1938,0
10/14/2022 8:00,-0.01,10.06,10.06,-0.0045,6.0792,6.0747,330.7071,-0.2126,0
10/14/2022 9:00,-0.01,10.06,10.06,-0.004,6.0776,6.0736,330.4673,-0.2398,0.1
10/14/2022 10:00,-0.01,10.07,10.06,-0.0034,6.0798,6.0764,330.2,-0.2673,0.2
10/14/2022 11:00,-0.01,0.57,0.56,-0.0043,0.3453,0.3409,329.8896,-0.3104,3.4
10/14/2022 12:00,-0.01,0.01,0,-0.0037,0.0046,0.0009,330.2224,0.3329,6.4
10/14/2022 13:00,-0.01,0.01,0,-0.0041,0.0047,0.0006,330.5246,0.3021,0.2
10/14/2022 14:00,-0.01,0.01,0,-0.0042,0.0048,0.0006,330.7859,0.2614,0.2
10/14/2022 15:00,-0.01,0.01,0,-0.0034,0.0039,0.0005,331.0217,0.2358,0.4
10/14/2022 16:00,-0.01,0.01,0,-0.0047,0.0042,-0.0005,331.238,0.2162,0.2
10/14/2022 17:00,-0.01,0.01,0,-0.0035,0.0041,0.0005,331.4423,0.2043,0.1
10/14/2022 18:00,-0.01,0.01,0,-0.0041,0.0053,0.0012,331.6346,0.1923,0.1
10/14/2022 19:00,-0.01,0.01,0,-0.0048,0.0044,-0.0003,331.8247,0.1901,0.5
10/14/2022 20:00,-0.01,0.01,0,-0.0055,0.0043,-0.0012,332.0096,0.1848,0.4
10/14/2022 21:00,-0.01,0.01,0,-0.0043,0.0036,-0.0007,332.1852,0.1756,0
10/14/2022 22:00,-0.01,9.42,9.42,-0.0036,5.6919,5.6883,332.358,0.1728,0
10/14/2022 23:00,-0.01,10.05,10.05,-0.0036,6.0729,6.0693,332.207,-0.1509,0
10/15/2022 0:00,-0.01,10.05,10.05,-0.0041,6.0716,6.0675,332.0351,-0.172,2.4
10/15/2022 1:00,-0.01,10.05,10.05,-0.0032,6.0717,6.0685,331.8629,-0.1721,1.6
10/15/2022 2:00,-0.01,10.06,10.05,-0.0048,6.0737,6.0689,331.6846,-0.1784,0.4
10/15/2022 3:00,-0.01,10.05,10.05,-0.0037,6.0725,6.0688,331.5061,-0.1785,0.1
10/15/2022 4:00,-0.01,10.06,10.05,-0.0043,6.0736,6.0693,331.3149,-0.1912,0.2
10/15/2022 5:00,-0.01,10.05,10.05,-0.0045,6.072,6.0675,331.1185,-0.1964,0
10/15/2022 6:00,-0.01,10.05,10.05,-0.0037,6.0712,6.0675,330.909,-0.2095,0
10/15/2022 7:00,-0.01,10.05,10.05,-0.0039,6.0728,6.0689,330.6776,-0.2314,0.1
10/15/2022 8:00,-0.01,10.06,10.05,-0.0038,6.0741,6.0703,330.4188,-0.2588,0.2
10/15/2022 9:00,-0.01,0.53,0.52,-0.0036,0.3173,0.3137,330.1168,-0.302,0.4
10/15/2022 10:00,-0.01,0.01,0,-0.004,0.0043,0.0003,330.3942,0.2774,0.2
10/15/2022 11:00,-0.01,0.01,0,-0.0036,0.0041,0.0005,330.6521,0.2579,0.6
10/15/2022 12:00,-0.01,0.01,0,-0.0034,0.0052,0.0018,330.877,0.225,0.6
10/15/2022 13:00,-0.01,0.01,0,-0.0042,0.0045,0.0003,331.0854,0.2084,0.1
10/15/2022 14:00,-0.01,0.01,0,-0.004,0.0044,0.0005,331.2775,0.192,0.2
10/15/2022 15:00,-0.01,0.01,0,-0.004,0.0046,0.0006,331.4612,0.1837,0.2
10/15/2022 16:00,-0.01,0.01,0,-0.0032,0.0045,0.0013,331.6397,0.1785,0.5
10/15/2022 17:00,-0.01,0.01,0,-0.0035,0.0042,0.0007,331.8081,0.1684,0.1
10/15/2022 18:00,-0.01,0.01,0,-0.0037,0.0045,0.0008,331.9777,0.1696,0
10/15/2022 19:00,-0.01,0.01,0,-0.0045,0.0049,0.0004,332.1418,0.1642,0
10/15/2022 20:00,-0.01,0.01,0,-0.0041,0.004,-0.0001,332.2964,0.1545,0
10/15/2022 21:00,-0.01,0.01,0,-0.0039,0.005,0.0011,332.4522,0.1559,0
10/15/2022 22:00,-0.01,9.74,9.73,-0.0042,5.8821,5.8779,332.5449,0.0927,0
10/15/2022 23:00,-0.01,10.06,10.06,-0.0036,6.0782,6.0745,332.3502,-0.1947,0
10/16/2022 0:00,-0.01,10.06,10.05,-0.0039,6.076,6.0721,332.1751,-0.1751,0
10/16/2022 1:00,-0.01,10.06,10.05,-0.0044,6.0754,6.071,331.9904,-0.1847,0
10/16/2022 2:00,-0.01,10.06,10.05,-0.0043,6.0756,6.0713,331.8021,-0.1883,0
10/16/2022 3:00,-0.01,8.23,8.23,-0.0044,4.9724,4.968,331.6111,-0.191,0
10/16/2022 4:00,-0.01,8.09,8.09,-0.0032,4.8886,4.8854,331.4743,-0.1368,0
10/16/2022 5:00,-0.01,8.1,8.09,-0.0038,4.8912,4.8874,331.3467,-0.1275,0
10/16/2022 6:00,-0.01,8.1,8.09,-0.0039,4.8931,4.8892,331.2066,-0.1402,0
10/16/2022 7:00,-0.01,8.1,8.09,-0.0039,4.8911,4.8872,331.063,-0.1436,0
10/16/2022 8:00,-0.01,8.1,8.09,-0.0046,4.8927,4.8881,330.9132,-0.1498,0
10/16/2022 9:00,-0.01,8.1,8.09,-0.0049,4.8905,4.8856,330.7612,-0.152,0
10/16/2022 10:00,-0.01,8.09,8.09,-0.0041,4.889,4.8849,330.6137,-0.1475,0.2
10/16/2022 11:00,-0.01,8.1,8.09,-0.0042,4.8895,4.8853,330.4673,-0.1465,1.1
10/16/2022 12:00,-0.01,0.14,0.13,-0.0042,0.0846,0.0804,330.3076,-0.1596,0.1
10/16/2022 13:00,-0.01,0.01,0,-0.0036,0.0046,0.001,330.5883,0.2807,0.4
10/16/2022 14:00,-0.01,0.01,0,-0.0045,0.0047,0.0002,330.8304,0.242,0.3
10/16/2022 15:00,-0.01,0.01,0,-0.0043,0.0045,0.0002,331.0436,0.2132,0.4
10/16/2022 16:00,-0.01,0.01,0,-0.0038,0.0041,0.0002,331.2448,0.2012,0.2
10/16/2022 17:00,-0.01,0.01,0,-0.0041,0.0041,0,331.4325,0.1877,0
10/16/2022 18:00,-0.01,0.01,0,-0.0036,0.0049,0.0013,331.6182,0.1857,0
10/16/2022 19:00,-0.01,0.01,0,-0.0042,0.0048,0.0007,331.7928,0.1747,0
10/16/2022 20:00,-0.01,0.01,0,-0.0042,0.0042,0,331.965,0.1721,0
10/16/2022 21:00,-0.01,0.01,0,-0.0039,0.0042,0.0003,332.134,0.169,0
10/16/2022 22:00,-0.01,9.85,9.84,-0.0044,5.9474,5.943,332.2901,0.1561,0.1
10/16/2022 23:00,-0.01,10.16,10.15,-0.0042,6.1366,6.1324,332.1102,-0.1799,0.1
10/17/2022 0:00,-0.01,10.16,10.15,-0.0045,6.1356,6.131,331.926,-0.1842,0
10/17/2022 1:00,-0.01,10.16,10.15,-0.0041,6.1348,6.1307,331.7321,-0.1938,0
10/17/2022 2:00,-0.01,10.16,10.15,-0.0047,6.1349,6.1303,331.5346,-0.1975,0
10/17/2022 3:00,-0.01,10.16,10.15,-0.0033,6.1357,6.1324,331.3308,-0.2038,0
10/17/2022 4:00,-0.01,10.16,10.16,-0.0042,6.1383,6.1341,331.1172,-0.2136,0
10/17/2022 5:00,1.45,8.73,10.19,0.8781,5.2737,6.1517,330.8878,-0.2294,0
10/17/2022 6:00,5.25,5.09,10.34,3.1705,3.0744,6.2449,330.6265,-0.2613,0
10/17/2022 7:00,1.92,8.21,10.13,1.16,4.9581,6.1181,330.2792,-0.3473,0
10/17/2022 8:00,-0.01,0.27,0.27,-0.0033,0.165,0.1617,329.9128,-0.3664,0
10/17/2022 9:00,-0.01,0.01,0,-0.0035,0.0043,0.0008,330.2224,0.3096,0.2
10/17/2022 10:00,-0.01,0.01,0,-0.0035,0.0043,0.0008,330.4991,0.2767,0.2
10/17/2022 11:00,-0.01,0.01,0,-0.0032,0.005,0.0017,330.7382,0.2391,0.4
10/17/2022 12:00,-0.01,0.01,0,-0.004,0.0049,0.0008,330.9577,0.2195,1.6
10/17/2022 13:00,-0.01,0.01,0,-0.004,0.0046,0.0006,331.1619,0.2042,4.6
10/17/2022 14:00,-0.01,0.01,0,-0.0036,0.0046,0.001,331.3659,0.204,0.4
10/17/2022 15:00,-0.01,0.01,0,-0.0041,0.0042,0,331.5625,0.1965,0.4
10/17/2022 16:00,-0.01,0.01,0,-0.0039,0.0044,0.0005,331.7478,0.1853,0.2
10/17/2022 17:00,-0.01,0.01,0,-0.0041,0.005,0.0009,331.9139,0.1662,0
10/17/2022 18:00,-0.01,0.01,0,-0.0042,0.0055,0.0013,332.0803,0.1664,0
10/17/2022 19:00,-0.01,0.01,0,-0.0044,0.0053,0.0009,332.2426,0.1623,0
10/17/2022 20:00,-0.01,0.01,0,-0.0036,0.0047,0.001,332.392,0.1494,0
10/17/2022 21:00,-0.01,0.01,0,-0.004,0.0045,0.0004,332.5172,0.1252,0
10/17/2022 22:00,-0.01,9.61,9.6,-0.0033,5.8038,5.8005,332.5715,0.0543,0
10/17/2022 23:00,-0.01,10.1,10.09,-0.0038,6.0993,6.0955,332.3664,-0.2051,0
10/18/2022 0:00,-0.01,10.09,10.08,-0.0042,6.095,6.0908,332.1819,-0.1845,0
10/18/2022 1:00,-0.01,10.1,10.09,-0.0041,6.0982,6.0941,331.9935,-0.1883,0
10/18/2022 2:00,-0.01,10.09,10.09,-0.0041,6.096,6.092,331.7992,-0.1943,0
10/18/2022 3:00,-0.01,10.1,10.09,-0.0046,6.0981,6.0935,331.6017,-0.1975,0
10/18/2022 4:00,-0.01,10.09,10.09,-0.0033,6.0971,6.0939,331.4073,-0.1944,0
10/18/2022 5:00,0,9.91,9.91,-0.0027,5.9865,5.9838,331.3067,-0.1006,0
10/18/2022 6:00,-0.01,10.17,10.17,-0.0037,6.1447,6.141,331.5061,0.1994,0
10/18/2022 7:00,-0.01,10.17,10.16,-0.0043,6.1422,6.1379,331.7355,0.2294,0
10/18/2022 8:00,-0.01,10.17,10.16,-0.0038,6.1419,6.1381,331.9352,0.1997,0
10/18/2022 9:00,-0.01,10.17,10.16,-0.0038,6.1403,6.1365,332.0587,0.1235,0.1
10/18/2022 10:00,-0.01,10.17,10.16,-0.0049,6.1409,6.136,332.1306,0.072,0.2
10/18/2022 11:00,-0.01,10.17,10.16,-0.0049,6.1414,6.1365,332.1638,0.0332,0.4
10/18/2022 12:00,-0.01,10.17,10.16,-0.0035,6.1408,6.1373,332.175,0.0112,0.6
10/18/2022 13:00,-0.01,10.17,10.16,-0.0036,6.1414,6.1378,332.1561,-0.0189,6.8
10/18/2022 14:00,-0.01,10.17,10.16,-0.0039,6.1414,6.1375,332.1099,-0.0462,1.9
10/18/2022 15:00,-0.01,10.17,10.16,-0.004,6.1422,6.1382,332.0414,-0.0685,1.8
10/18/2022 16:00,-0.01,10.17,10.16,-0.004,6.1425,6.1385,331.9583,-0.0832,0.5
10/18/2022 17:00,-0.01,10.17,10.16,-0.0039,6.142,6.1381,331.8559,-0.1024,0.3
10/18/2022 18:00,-0.01,10.17,10.17,-0.0034,6.1444,6.1411,331.7386,-0.1173,0.5
10/18/2022 19:00,-0.01,10.17,10.17,-0.0034,6.1433,6.1398,331.6081,-0.1305,0.2
10/18/2022 20:00,-0.01,10.17,10.16,-0.0036,6.1401,6.1365,331.468,-0.1401,0.1
10/18/2022 21:00,-0.01,10.18,10.17,-0.0035,6.1457,6.1422,331.319,-0.149,0
10/18/2022 22:00,-0.01,10.17,10.16,-0.0039,6.1403,6.1364,331.1555,-0.1635,0
10/18/2022 23:00,-0.01,10.17,10.16,-0.0047,6.1433,6.1386,330.9771,-0.1784,0
10/19/2022 0:00,-0.01,10.17,10.17,-0.0042,6.1443,6.1402,330.7851,-0.192,0
10/19/2022 1:00,-0.01,10.17,10.17,-0.0043,6.1441,6.1398,330.5658,-0.2193,0
10/19/2022 2:00,-0.01,10.17,10.16,-0.0038,6.1426,6.1388,330.3238,-0.242,0
10/19/2022 3:00,-0.01,3.12,3.11,-0.0035,1.8837,1.8802,330.0402,-0.2836,0
10/19/2022 4:00,-0.01,0.01,0,-0.004,0.0041,0.0001,330.2123,0.1721,0
10/19/2022 5:00,-0.01,0.01,0,-0.0035,0.0045,0.0009,330.5164,0.304,0
10/19/2022 6:00,-0.01,0.01,0,-0.004,0.0041,0.0001,330.7796,0.2632,0
10/19/2022 7:00,-0.01,0.01,0,-0.0041,0.0046,0.0006,331.0149,0.2354,0
10/19/2022 8:00,-0.01,0.01,0,-0.0044,0.004,-0.0004,331.2256,0.2107,0.1
10/19/2022 9:00,-0.01,0.01,0,-0.0036,0.0038,0.0002,331.4232,0.1976,0.1
10/19/2022 10:00,-0.01,0.01,0,-0.0041,0.0043,0.0002,331.4955,0.0723,0.2
10/19/2022 11:00,-0.01,0.01,0,-0.0039,0.0042,0.0003,331.5344,0.0389,0.1
10/19/2022 12:00,-0.01,0.01,0,-0.0044,0.0052,0.0008,331.5635,0.0291,0.7
10/19/2022 13:00,-0.01,0.01,0,-0.0044,0.0043,0,331.6049,0.0414,0.2
10/19/2022 14:00,-0.01,0.01,0,-0.0035,0.0044,0.0009,331.6591,0.0541,0.4
10/19/2022 15:00,-0.01,0.01,0,-0.0037,0.0043,0.0006,331.7355,0.0764,1.7
10/19/2022 16:00,-0.01,0.01,0,-0.0038,0.0042,0.0004,331.8375,0.102,1.4
10/19/2022 17:00,-0.01,0.01,0,-0.0043,0.0049,0.0006,331.9649,0.1274,0.5
10/19/2022 18:00,-0.01,0.01,0,-0.0039,0.0045,0.0006,332.0752,0.1103,0.2
10/19/2022 19:00,-0.01,0.01,0,-0.0042,0.0049,0.0007,332.1749,0.0997,0.1
10/19/2022 20:00,-0.01,0.01,0,-0.0041,0.0041,0,332.2581,0.0832,0.1
10/19/2022 21:00,-0.01,0.01,0,-0.0032,0.0044,0.0013,332.3285,0.0704,0.5
10/19/2022 22:00,-0.01,9.88,9.88,-0.0042,5.9704,5.9662,332.5047,0.1762,0.3
10/19/2022 23:00,-0.01,10.17,10.17,-0.0035,6.1436,6.1401,332.3663,-0.1383,0.8
10/20/2022 0:00,-0.01,10.17,10.16,-0.0036,6.1423,6.1387,332.2326,-0.1337,0.7
10/20/2022 1:00,-0.01,10.17,10.16,-0.0042,6.1409,6.1367,332.0863,-0.1464,0.7
